City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
190,Ixtapa,MX,2021-09-19 03:05:58,20.7,-105.2,76.23,100,90,0.0
191,Pangnirtung,CA,2021-09-19 03:05:58,66.1451,-65.7125,32.49,85,100,4.34
192,Bathsheba,BB,2021-09-19 03:05:59,13.2167,-59.5167,75.81,88,20,4.61
193,Alice Springs,AU,2021-09-19 03:04:44,-23.7,133.8833,76.55,29,40,12.66
194,Saldanha,ZA,2021-09-19 03:05:59,-33.0117,17.9442,57.58,89,100,20.74
195,Contamana,PE,2021-09-19 03:05:59,-7.3333,-75.0167,77.67,63,65,1.68
196,Manta,EC,2021-09-19 03:06:00,-0.95,-80.7333,72.05,86,88,12.82
197,Merauke,ID,2021-09-19 03:06:00,-8.4667,140.3333,81.59,74,100,15.28
198,Bogovina,RS,2021-09-19 03:06:00,43.895,21.9403,56.52,69,81,2.53
199,Batemans Bay,AU,2021-09-19 03:06:00,-35.7167,150.1833,66.2,29,95,12.84
200,Pisco,PE,2021-09-19 03:06:01,-13.7,-76.2167,60.03,92,48,2.26
201,Calatayud,ES,2021-09-19 03:06:01,41.3535,-1.6432,66.78,76,0,0.47
202,Broken Hill,AU,2021-09-19 03:06:01,-31.95,141.4333,70.66,18,0,17.11
203,Muzhi,RU,2021-09-19 03:06:02,65.3667,64.6667,33.17,97,100,19.82
204,Kiunga,PG,2021-09-19 03:06:02,-6.1219,141.2906,78.66,85,99,3.83
205,Kuala Selangor,MY,2021-09-19 03:06:02,3.35,101.25,82.72,71,100,0.87
206,Hermanus,ZA,2021-09-19 03:06:03,-34.4187,19.2345,56.89,76,2,5.39
207,Roma,US,2021-09-19 03:01:11,43.2128,-75.4557,62.46,92,1,3.44
208,Sao Filipe,CV,2021-09-19 03:06:03,14.8961,-24.4956,78.57,84,84,4.25
209,Adra,ES,2021-09-19 03:06:03,36.7496,-3.0206,72.81,64,0,3.13
210,Erzin,TR,2021-09-19 03:06:03,36.9559,36.2,66.92,67,0,2.33
211,Staunton,US,2021-09-19 03:02:53,38.1496,-79.0717,72.68,79,1,3.44
212,Kahului,US,2021-09-19 03:06:04,20.8947,-156.47,83.46,68,40,24.16
213,Coquimbo,CL,2021-09-19 03:06:04,-29.9533,-71.3436,53.33,87,0,3.44
214,Ozernovskiy,RU,2021-09-19 03:06:04,51.5,156.5167,52.18,91,100,12.3
215,Cidreira,BR,2021-09-19 03:06:04,-30.1811,-50.2056,63.73,94,14,4.63
216,Ostrovnoy,RU,2021-09-19 03:06:05,68.0531,39.5131,36.57,79,8,2.75
217,Hovd,MN,2021-09-19 03:06:05,48.0056,91.6419,64.33,32,0,5.26
218,Somerset,US,2021-09-19 03:06:05,40.5668,-74.5496,77.22,86,1,1.01
219,Pevek,RU,2021-09-19 03:06:06,69.7008,170.3133,31.5,76,100,15.79
220,Teya,RU,2021-09-19 03:06:06,60.3778,92.6267,45.9,90,100,8.1
221,Khatanga,RU,2021-09-19 03:06:06,71.9667,102.5,35.83,58,5,15.77
222,Avarua,CK,2021-09-19 03:06:06,-21.2078,-159.775,77.05,69,20,17.27
223,Bitung,ID,2021-09-19 03:06:07,1.4451,125.1824,94.05,74,60,12.03
224,Lazarev,RU,2021-09-19 03:06:07,52.225,141.5131,54.07,44,67,17.81
225,Skibbereen,IE,2021-09-19 03:06:07,51.55,-9.2667,53.4,84,0,12.28
226,Rantauprapat,ID,2021-09-19 03:06:07,2.1,99.8333,85.75,60,90,0.67
227,Berkak,NO,2021-09-19 03:06:08,62.825,10.0118,39.76,86,3,8.28
228,Kodiak,US,2021-09-19 03:06:08,57.79,-152.4072,50.67,61,1,4.7
229,Kavaratti,IN,2021-09-19 03:06:08,10.5669,72.642,81.75,78,100,10.54
230,Kuryk,KZ,2021-09-19 03:06:08,43.2,51.65,61.9,34,2,10.71
231,Shingu,JP,2021-09-19 03:06:09,33.7333,135.9833,81.91,65,90,5.17
232,Nikolayevsk-Na-Amure,RU,2021-09-19 03:06:09,53.1406,140.73,53.44,45,69,14.18
233,Bogorodskoye,RU,2021-09-19 03:06:09,56.55,37.8833,36.68,79,100,9.35
234,Padang,ID,2021-09-19 03:06:10,-0.9492,100.3543,80.65,94,100,2.48
235,Dicabisagan,PH,2021-09-19 03:06:10,17.0818,122.4157,87.22,65,92,4.56
236,Port-Cartier,CA,2021-09-19 03:06:10,50.0334,-66.8654,52.93,76,100,6.26
237,Adrar,MR,2021-09-19 03:06:10,20.5022,-10.0711,84.02,33,56,12.39
238,Nongan,CN,2021-09-19 03:06:11,44.382,125.1685,72.59,59,97,6.53
239,Lugovoy,KZ,2021-09-19 03:06:11,42.9472,72.7644,73.72,23,0,4.29
240,Bambanglipuro,ID,2021-09-19 03:06:11,-7.95,110.2833,83.93,64,49,15.84
241,Yambio,SS,2021-09-19 03:06:11,4.5721,28.3955,66.9,97,100,4.21
242,Bethel,US,2021-09-19 03:06:12,41.3712,-73.414,73.49,82,1,8.05
243,Kannad,IN,2021-09-19 03:06:12,20.2667,75.1333,74.73,80,28,6.26
244,Severo-Kurilsk,RU,2021-09-19 03:06:12,50.6789,156.125,53.49,88,100,13.49
245,Estelle,US,2021-09-19 03:02:17,29.8458,-90.1067,78.85,84,1,5.75
246,Lagoa,PT,2021-09-19 03:03:07,39.05,-27.9833,66.74,64,41,10.42
247,Tayturka,RU,2021-09-19 03:06:13,52.8692,103.4608,58.62,61,72,3.29
248,Okhotsk,RU,2021-09-19 03:06:13,59.3833,143.3,50.97,63,95,7.43
249,La Ronge,CA,2021-09-19 03:06:13,55.1001,-105.2842,53.47,66,100,11.68
250,Sorland,NO,2021-09-19 03:06:13,67.667,12.6934,51.84,75,100,16.67
251,Yumen,CN,2021-09-19 03:06:14,40.2833,97.2,73.49,20,34,15.21
252,Eastlake,US,2021-09-19 03:06:14,41.6539,-81.4504,71.47,89,40,0.0
253,Estrela,BR,2021-09-19 03:06:14,-28.0611,-50.9383,59.02,98,12,3.31
254,Atherton,GB,2021-09-19 03:06:14,53.5237,-2.4935,62.91,88,100,5.01
255,Saint Anthony,US,2021-09-19 03:06:15,45.0205,-93.218,72.14,55,1,5.99
256,Sunrise Manor,US,2021-09-19 03:06:15,36.2111,-115.0731,89.11,14,1,8.05
257,Carnarvon,AU,2021-09-19 03:01:54,-24.8667,113.6333,74.23,34,0,19.26
258,Tibati,CM,2021-09-19 03:06:15,6.4667,12.6333,66.83,95,100,1.21
259,Bergen,NO,2021-09-19 03:06:15,60.392,5.328,57.87,71,75,4.61
260,Itoman,JP,2021-09-19 03:06:16,26.1247,127.6694,86.02,66,20,9.22
261,Labuhan,ID,2021-09-19 03:06:16,-6.8844,112.2051,87.08,57,27,5.3
262,Wasilla,US,2021-09-19 03:06:16,61.5814,-149.4394,54.93,62,1,4.61
263,Sandy Bay,AU,2021-09-19 03:06:16,-42.913,147.3532,64.29,55,40,7.0
264,Bengkulu,ID,2021-09-19 03:06:17,-3.8004,102.2655,82.08,73,50,11.23
265,Vigeland,NO,2021-09-19 03:06:17,58.0844,7.305,53.06,86,100,13.58
266,Dali,CN,2021-09-19 03:06:17,25.7,100.1833,63.95,91,99,4.65
267,Manicore,BR,2021-09-19 03:03:12,-5.8092,-61.3003,73.53,96,98,0.94
268,Palmerston,AU,2021-09-19 03:06:18,-12.486,130.9833,91.38,33,0,14.97
269,Coihaique,CL,2021-09-19 03:01:48,-45.5752,-72.0662,40.41,91,92,4.63
270,Zatoka,UA,2021-09-19 03:06:18,46.0725,30.4654,52.34,77,63,9.15
271,Gashua,NG,2021-09-19 03:06:18,12.871,11.0482,81.77,57,69,7.4
272,North Bend,US,2021-09-19 03:06:19,43.4065,-124.2243,60.71,91,90,11.5
273,Lumphat,KH,2021-09-19 03:06:19,13.4878,106.9816,79.02,83,100,2.89
274,Arroyo,ES,2021-09-19 03:06:19,41.6096,-4.7969,51.15,83,0,3.44
275,Almaznyy,RU,2021-09-19 03:06:19,48.0448,40.045,55.54,57,97,11.1
276,Cap-Haitien,HT,2021-09-19 03:06:20,19.7578,-72.2042,81.97,72,13,13.98
277,Samarai,PG,2021-09-19 03:06:20,-10.6167,150.6667,78.6,87,100,19.22
278,Bure,ET,2021-09-19 03:06:20,10.7,37.0667,55.8,94,80,1.72
279,Cairns,AU,2021-09-19 03:06:21,-16.9167,145.7667,86.07,52,40,21.85
280,Hamilton,US,2021-09-19 03:05:18,39.1834,-84.5333,76.77,84,1,0.0
281,Mirnyy,RU,2021-09-19 03:06:21,62.5353,113.9611,43.95,55,84,3.98
282,Caracuaro,MX,2021-09-19 03:06:21,19.0106,-101.1264,72.23,99,98,2.91
283,Sao Paulo De Olivenca,BR,2021-09-19 03:06:21,-3.3783,-68.8725,73.67,90,45,1.57
284,Clyde River,CA,2021-09-19 03:06:22,70.4692,-68.5914,29.39,84,100,3.02
285,Laja,CL,2021-09-19 03:06:22,-37.2667,-72.7,48.99,86,37,1.97
286,Tombouctou,ML,2021-09-19 03:06:22,20.0,-3.0,90.21,14,0,7.87
287,Musson,BE,2021-09-19 03:06:23,49.5833,5.7,55.17,90,100,7.29
288,Quatre Cocos,MU,2021-09-19 03:06:23,-20.2078,57.7625,70.09,81,46,11.36
289,Nanortalik,GL,2021-09-19 03:06:23,60.1432,-45.2371,41.38,90,100,11.07
290,Dimona,IL,2021-09-19 03:06:23,31.0667,35.0333,66.76,71,0,3.2
291,Los Llanos De Aridane,ES,2021-09-19 03:06:24,28.6585,-17.9182,69.55,79,0,8.05
292,Bridgewater,CA,2021-09-19 03:06:24,44.3835,-64.5155,67.1,97,92,1.99
293,Rosetown,CA,2021-09-19 03:06:24,51.5501,-108.0014,67.98,30,79,17.85
